Bytes_sent,Bytes_received
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8192,0
8192,0
8192,0
8192,0
8192,0
8192,0
8192,0
8192,0
8192,0
8192,0
16384,0
20480,0
20480,0
20480,0
20480,0
20480,0
20480,0
20480,0
20480,0
20480,0
28672,0
28672,0
28672,0
28672,0
28672,0
32768,0
40960,0
40960,0
40960,0
40960,0
45056,0
45056,0
45056,0
45056,0
45056,0
49152,0
57344,0
57344,0
57344,0
57344,0
65536,0
65536,0
65536,0
65536,0
65536,0
65536,0
73728,0
73728,0
73728,0
77824,0
81920,0
86016,0
90112,0
90112,0
90112,0
94208,0
98304,0
98304,0
98304,0
98304,0
106496,0
110592,0
114688,0
114688,0
114688,0
122880,0
122880,0
122880,0
122880,0
126976,0
131072,0
135168,0
135168,0
135168,0
135168,0
147456,0
147456,0
151552,0
151552,0
159744,0
167936,0
172032,0
172032,0
172032,0
172032,0
180224,0
188416,0
188416,0
188416,0
196608,0
204800,0
204800,0
204800,0
204800,0
208896,0
217088,0
221184,0
225280,0
225280,0
229376,0
237568,0
245760,0
249856,0
249856,0
249856,0
262144,0
266240,0
270336,0
270336,0
274432,0
282624,0
290816,0
290816,0
290816,0
299008,0
307200,0
311296,0
311296,0
315392,0
319488,0
323584,0
335872,0
335872,0
335872,0
339968,0
348160,0
356352,0
356352,0
364544,0
368640,0
376832,0
385024,0
385024,0
385024,0
389120,0
401408,0
405504,0
405504,0
413696,0
425984,0
430080,0
434176,0
434176,0
434176,0
442368,0
454656,0
462848,0
466944,0
466944,0
479232,0
483328,0
495616,0
495616,0
499712,0
503808,0
516096,0
524288,0
524288,0
528384,0
540672,0
548864,0
557056,0
565248,0
569344,0
573440,0
585728,0
593920,0
593920,0
602112,0
606208,0
618496,0
626688,0
630784,0
634880,0
643072,0
651264,0
663552,0
667648,0
675840,0
679936,0
692224,0
700416,0
704512,0
708608,0
720896,0
729088,0
737280,0
745472,0
749568,0
761856,0
770048,0
778240,0
782336,0
786432,0
794624,0
806912,0
815104,0
819200,0
827392,0
831488,0
839680,0
851968,0
856064,0
864256,0
872448,0
880640,0
888832,0
892928,0
901120,0
905216,0
913408,0
925696,0
929792,0
937984,0
946176,0
954368,0
962560,0
966656,0
974848,0
978944,0
991232,0
995328,0
999424,0
1007616,0
1011712,0
1015808,0
1028096,0
1032192,0
1040384,0
1044480,0
1056768,0
1069056,0
1073152,0
1081344,0
1085440,0
1089536,0
1097728,0
1110016,0
1114112,0
1122304,0
1134592,0
1138688,0
1150976,0
1150976,0
1159168,0
1171456,0
1175552,0
1183744,0
1187840,0
1191936,0
1200128,0
1212416,0
1216512,0
