Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-256K.html,14515,1,1800.0,3132.260043541646,6.842246999440249,56878.538052000295,262125.93978642783,145.9862838028484,0.010057615143151802,1800,2000,2100,2200,2600,4500,43000,46000,54000,57000,57000
,Aggregated,14515,1,1800.0,3132.260043541646,6.842246999440249,56878.538052000295,262125.93978642783,145.9862838028484,0.010057615143151802,1800,2000,2100,2200,2600,4500,43000,46000,54000,57000,57000
