Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-256K.html,35507,0,6,9.048737585150704,1.7423510007574805,132.63922999976785,262144.0,357.8340403087512,0.0,6,7,9,10,16,27,56,75,110,130,130
,Aggregated,35507,0,6,9.048737585150704,1.7423510007574805,132.63922999976785,262144.0,357.8340403087512,0.0,6,7,9,10,16,27,56,75,110,130,130
