Total_CPU_percent,Total_Memory_percent
48.0,68.7
48.3,68.7
45.8,68.7
50.4,68.7
54.4,68.7
46.9,68.7
45.5,68.7
48.4,68.7
52.8,68.6
56.2,68.7
61.6,68.8
59.3,68.6
54.9,68.6
43.5,68.7
52.3,68.7
44.1,68.7
49.2,68.7
59.2,68.7
50.8,68.7
46.2,68.7
50.0,68.6
43.0,68.6
44.6,68.6
56.6,68.6
45.7,68.7
48.7,68.7
57.5,68.8
47.2,68.8
47.3,68.8
56.5,68.8
51.3,68.9
57.5,68.9
52.0,68.8
50.8,68.9
46.8,68.8
49.2,68.8
52.0,68.9
57.7,68.8
54.1,69.0
56.2,68.9
53.6,68.9
48.1,68.9
45.9,68.9
55.0,68.9
48.8,68.9
49.6,68.9
47.9,69.0
45.3,69.0
49.2,69.0
51.9,69.0
48.0,69.0
50.4,68.9
43.4,69.0
54.1,68.8
44.9,68.8
49.6,68.7
45.8,68.7
49.2,68.8
50.0,68.8
46.4,68.8
49.6,68.8
48.4,68.8
48.5,68.8
42.4,68.8
60.9,68.8
46.3,68.8
46.3,68.8
50.8,68.9
43.6,68.9
53.8,68.8
46.2,68.8
48.8,68.8
46.8,68.8
53.0,68.8
47.7,68.8
47.7,68.8
54.5,68.8
47.5,68.8
49.2,68.8
53.4,68.8
46.1,68.8
45.8,68.8
42.0,68.8
74.8,68.8
50.0,68.8
47.6,68.8
50.4,68.8
47.7,68.9
50.0,68.9
51.4,68.9
46.7,68.9
50.0,68.9
55.4,68.9
48.4,68.8
47.9,68.8
47.5,68.8
46.2,68.8
54.3,68.8
54.8,68.8
57.9,68.8
47.9,68.9
54.8,68.9
49.6,68.8
46.3,68.9
50.4,68.8
48.4,68.8
45.8,68.8
48.3,68.8
56.7,68.8
48.8,68.8
45.7,68.8
53.0,68.8
48.8,68.8
52.3,68.8
45.0,68.8
50.0,68.8
46.0,68.8
53.0,68.8
47.9,68.8
47.6,68.8
52.3,68.8
49.7,68.8
47.0,68.8
53.2,68.8
49.4,68.8
46.3,68.8
53.2,68.9
46.5,68.8
45.9,68.8
49.6,68.8
46.1,68.8
48.8,68.8
51.2,68.8
49.6,68.8
45.5,68.8
48.8,68.8
47.1,68.8
50.0,68.8
45.5,68.8
46.7,68.8
51.9,68.8
56.2,68.9
57.9,68.8
52.2,68.8
41.0,68.9
46.7,68.9
42.9,68.8
47.8,68.8
53.3,68.3
47.5,68.3
49.2,68.3
44.1,68.2
45.4,68.2
44.6,68.2
48.8,68.2
48.4,68.4
48.7,68.4
51.0,68.4
54.0,68.4
44.7,68.4
48.7,68.4
51.6,68.2
46.7,68.2
45.3,68.2
48.4,68.2
50.8,68.4
48.1,68.3
48.8,68.3
52.0,68.3
48.4,68.3
45.0,68.3
47.3,68.3
51.7,68.3
47.1,68.3
51.7,68.2
47.5,68.2
47.1,68.2
47.9,68.3
52.4,68.3
50.0,68.3
47.6,68.3
50.4,68.3
46.8,68.3
48.4,68.3
53.0,68.3
44.9,68.3
50.0,68.3
46.2,68.3
56.0,68.3
48.8,68.3
46.7,68.3
53.1,68.3
45.8,68.3
49.2,68.3
51.6,68.3
41.8,68.3
55.2,68.3
49.2,68.3
42.4,68.3
57.5,68.3
41.7,68.3
52.5,68.3
48.4,68.3
49.6,68.3
50.0,68.3
48.3,68.3
47.5,68.3
48.3,68.3
53.3,68.3
44.0,68.3
45.8,68.3
54.7,68.3
50.4,68.3
50.0,68.3
49.2,68.3
50.4,68.3
47.9,68.3
46.7,68.3
51.5,68.3
46.0,68.3
52.0,68.5
48.0,68.5
49.6,68.5
50.0,68.5
44.1,68.5
55.3,68.7
46.2,68.7
48.4,68.7
50.4,68.7
49.2,68.7
51.2,68.7
47.3,68.7
51.6,68.6
46.8,68.6
57.1,68.6
59.1,68.8
60.2,68.7
52.7,68.7
50.0,68.6
46.8,68.6
53.5,68.6
47.4,68.6
49.6,68.6
43.1,68.6
55.4,68.6
46.2,68.6
47.1,68.6
52.3,68.6
41.7,68.6
57.0,68.5
46.9,68.5
50.0,68.5
46.7,68.5
51.6,68.5
51.6,68.5
47.5,68.5
50.4,68.5
48.8,68.5
55.6,68.5
45.2,68.5
51.8,68.6
70.2,68.5
46.7,68.5
47.3,68.5
50.8,68.5
56.0,68.5
46.2,68.5
47.2,68.4
53.1,68.5
43.0,68.5
47.5,68.5
49.1,68.5
50.8,68.5
46.8,68.5
47.6,68.5
52.8,68.5
56.8,68.3
61.3,68.2
55.4,68.2
44.4,68.2
53.9,68.2
43.5,68.1
51.2,68.3
