Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-256K.html,35605,0,4,4.95513196834214,1.8193740015703952,71.91181400048663,262144.0,358.7598036253753,0.0,4,4,5,5,6,7,29,37,55,68,72
,Aggregated,35605,0,4,4.95513196834214,1.8193740015703952,71.91181400048663,262144.0,358.7598036253753,0.0,4,4,5,5,6,7,29,37,55,68,72
