Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-32K.html,35596,0,4,5.821630037700663,1.468878999730805,89.24997699978121,32768.0,358.4951264293645,0.0,4,5,6,6,7,10,31,47,75,87,89
,Aggregated,35596,0,4,5.821630037700663,1.468878999730805,89.24997699978121,32768.0,358.4951264293645,0.0,4,5,6,6,7,10,31,47,75,87,89
