Total_CPU_percent,Total_Memory_percent
0.3,1.3
0.3,1.3
0.3,1.3
0.5,1.3
0.4,1.3
0.1,1.3
0.3,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.1,1.3
0.3,1.3
0.4,1.3
0.3,1.3
0.3,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.3,1.3
0.1,1.3
0.4,1.3
0.3,1.3
0.3,1.3
0.4,1.3
0.3,1.3
0.4,1.3
0.3,1.3
0.1,1.3
0.5,1.3
0.5,1.3
0.3,1.3
0.4,1.3
0.1,1.3
0.5,1.3
0.1,1.3
0.4,1.3
0.1,1.3
0.8,1.3
0.4,1.3
0.3,1.3
0.1,1.3
0.7,1.3
0.4,1.3
0.3,1.3
0.3,1.3
0.4,1.3
0.8,1.3
0.3,1.3
0.3,1.3
0.4,1.3
0.5,1.3
0.3,1.3
0.4,1.3
0.3,1.3
0.5,1.3
0.4,1.3
0.1,1.3
0.4,1.3
0.7,1.3
0.5,1.3
0.4,1.3
0.1,1.3
0.5,1.3
0.5,1.3
0.3,1.3
0.3,1.3
0.5,1.3
0.5,1.3
0.1,1.3
0.4,1.3
0.3,1.3
0.9,1.3
0.4,1.3
0.3,1.3
0.3,1.3
0.7,1.3
0.4,1.3
0.4,1.3
0.3,1.3
0.7,1.3
0.4,1.3
0.3,1.3
0.3,1.3
0.6,1.3
0.5,1.3
0.3,1.3
0.1,1.3
4.3,1.3
1.3,1.3
0.8,1.3
0.7,1.3
0.8,1.3
0.8,1.3
0.5,1.3
0.5,1.3
0.9,1.3
0.7,1.3
0.8,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.3,1.3
0.5,1.3
0.3,1.3
0.5,1.3
0.5,1.3
0.4,1.3
0.1,1.3
0.5,1.3
0.8,1.3
0.4,1.3
0.4,1.3
0.3,1.3
0.7,1.3
0.5,1.3
0.5,1.3
0.7,1.3
0.8,1.3
0.5,1.3
0.1,1.3
0.4,1.3
0.4,1.3
0.7,1.3
0.5,1.3
0.3,1.3
0.7,1.3
0.5,1.3
0.4,1.3
0.3,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.4,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.3,1.3
0.4,1.3
0.5,1.3
0.7,1.3
0.4,1.3
0.4,1.3
0.7,1.3
0.5,1.3
0.7,1.3
0.4,1.3
0.8,1.3
0.8,1.3
0.4,1.3
0.3,1.3
0.4,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.4,1.3
0.4,1.3
0.7,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.7,1.3
0.7,1.3
0.3,1.3
0.3,1.3
0.7,1.3
0.5,1.3
0.4,1.3
0.7,1.3
0.7,1.3
0.4,1.3
0.3,1.3
0.5,1.3
0.3,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.7,1.3
0.4,1.3
0.7,1.3
0.7,1.3
0.7,1.3
0.5,1.3
0.7,1.3
0.3,1.3
0.4,1.3
0.7,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.4,1.3
0.8,1.3
0.1,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.3,1.3
0.6,1.3
0.7,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.4,1.3
0.7,1.3
0.5,1.3
0.3,1.3
0.8,1.3
0.3,1.3
0.4,1.3
0.9,1.3
0.4,1.3
3.5,1.3
3.2,1.3
0.9,1.3
0.9,1.3
0.7,1.3
0.3,1.3
0.9,1.3
0.9,1.3
0.3,1.3
0.7,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.4,1.3
0.6,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.8,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.3,1.3
0.5,1.3
0.8,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.7,1.3
0.7,1.3
0.3,1.3
0.5,1.3
0.9,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.3,1.3
0.7,1.3
0.5,1.3
0.7,1.3
0.4,1.3
0.3,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.4,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.7,1.3
0.7,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.6,1.3
0.5,1.3
0.4,1.3
0.4,1.3
0.5,1.3
0.3,1.3
0.7,1.3
0.5,1.3
0.5,1.3
0.7,1.3
0.3,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.4,1.3
0.3,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.7,1.3
0.4,1.3
0.6,1.3
0.5,1.3
0.6,1.3
0.6,1.3
0.4,1.3
0.5,1.3
0.7,1.3
0.6,1.3
0.4,1.3
0.3,1.3
0.6,1.3
0.7,1.3
0.3,1.3
0.4,1.3
0.8,1.3
0.7,1.3
0.4,1.3
0.4,1.3
0.3,1.3
0.7,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.4,1.3
0.5,1.3
0.9,1.3
0.9,1.3
0.4,1.3
0.4,1.3
0.5,1.3
0.3,1.3
0.4,1.3
0.5,1.3
0.7,1.3
0.7,1.3
1.7,1.3
1.8,1.3
0.8,1.3
0.6,1.3
0.6,1.3
0.7,1.3
0.7,1.3
0.6,1.3
0.9,1.3
0.6,1.3
0.4,1.3
0.7,1.3
0.4,1.3
0.7,1.3
0.4,1.3
0.7,1.3
0.3,1.3
0.3,1.3
0.8,1.3
0.5,1.3
0.4,1.3
0.3,1.3
0.7,1.3
0.7,1.3
0.4,1.3
0.5,1.3
0.3,1.3
0.7,1.3
0.4,1.3
0.7,1.3
0.5,1.3
0.3,1.3
0.8,1.3
0.3,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.3,1.3
0.5,1.3
0.4,1.3
0.8,1.3
0.3,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.4,1.3
0.7,1.3
0.3,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.3,1.3
0.5,1.3
0.4,1.3
0.8,1.3
0.4,1.3
0.4,1.3
0.4,1.3
0.5,1.3
0.1,1.3
0.7,1.3
0.5,1.3
0.5,1.3
0.7,1.3
0.5,1.3
0.7,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.6,1.3
0.4,1.3
0.7,1.3
0.6,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.7,1.3
0.5,1.3
0.4,1.3
0.4,1.3
0.7,1.3
0.4,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.4,1.3
0.7,1.3
0.5,1.3
0.4,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.6,1.3
0.4,1.3
0.7,1.3
0.4,1.3
0.4,1.3
0.7,1.3
0.4,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.3,1.3
0.4,1.3
0.7,1.3
0.5,1.3
0.4,1.3
0.4,1.3
0.3,1.3
0.7,1.3
0.5,1.3
0.4,1.3
0.4,1.3
0.7,1.3
0.5,1.3
0.4,1.3
0.4,1.3
0.7,1.3
4.1,1.3
1.4,1.3
0.9,1.3
0.9,1.3
0.5,1.3
0.7,1.3
0.7,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.4,1.3
0.3,1.3
0.4,1.3
0.8,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.4,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.8,1.3
0.4,1.3
0.3,1.3
0.4,1.3
0.4,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.4,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.4,1.3
0.5,1.3
0.6,1.3
0.6,1.3
0.5,1.3
0.7,1.3
0.5,1.3
0.7,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.9,1.3
0.4,1.3
0.4,1.3
0.5,1.3
0.3,1.3
0.5,1.3
0.5,1.3
0.4,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.7,1.3
0.7,1.3
0.3,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.7,1.3
0.4,1.3
0.4,1.3
0.3,1.3
0.5,1.3
0.6,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.3,1.3
0.5,1.3
0.7,1.3
0.4,1.3
0.7,1.3
0.4,1.3
0.5,1.3
0.7,1.3
0.7,1.3
0.4,1.3
0.8,1.3
0.4,1.3
0.7,1.3
0.4,1.3
0.4,1.3
0.7,1.3
0.3,1.3
0.5,1.3
0.5,1.3
0.3,1.3
0.4,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.7,1.3
0.3,1.3
0.5,1.3
0.4,1.3
0.5,1.3
6.9,1.3
0.6,1.3
0.7,1.3
0.8,1.3
0.8,1.3
0.7,1.3
0.7,1.3
0.7,1.3
0.7,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.3,1.3
0.5,1.3
0.7,1.3
0.4,1.3
0.4,1.3
0.5,1.3
0.8,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.7,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.3,1.3
0.5,1.3
0.4,1.3
0.6,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.4,1.3
0.4,1.3
0.5,1.3
0.7,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.3,1.3
0.8,1.3
0.7,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.7,1.3
0.3,1.3
0.4,1.3
0.7,1.3
0.5,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.3,1.3
0.8,1.3
0.3,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.3,1.3
0.4,1.3
0.8,1.3
0.5,1.3
0.4,1.3
0.4,1.3
0.6,1.3
0.4,1.3
0.4,1.3
0.7,1.3
0.1,1.3
0.7,1.3
0.4,1.3
0.4,1.3
0.7,1.3
0.3,1.3
0.7,1.3
0.5,1.3
0.5,1.3
0.4,1.3
0.4,1.3
0.5,1.3
0.3,1.3
0.7,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.5,1.3
0.4,1.3
0.3,1.3
