Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-128K.html,17416,157,2600.0,2601.3951520516725,2.1757740000794,11775.308857000255,129890.43437069362,176.31236446068158,1.5894029180252072,2600,2900,3100,3400,4600,5500,7100,10000,12000,12000,12000
,Aggregated,17416,157,2600.0,2601.3951520516725,2.1757740000794,11775.308857000255,129890.43437069362,176.31236446068158,1.5894029180252072,2600,2900,3100,3400,4600,5500,7100,10000,12000,12000,12000
