Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-256K.html,26715,836,190.0,466.04625798331165,3.1555799996567657,5896.307031000106,253940.65416432716,268.8348080494605,8.412723171602057,190,240,290,350,1500,2400,3200,4100,5400,5800,5900
,Aggregated,26715,836,190.0,466.04625798331165,3.1555799996567657,5896.307031000106,253940.65416432716,268.8348080494605,8.412723171602057,190,240,290,350,1500,2400,3200,4100,5400,5800,5900
