Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-64K.html,35491,0,6,11.929606297933194,1.4894380001351237,401.0940930002107,65536.0,357.794216324272,0.0,6,7,9,10,19,38,89,150,350,400,400
,Aggregated,35491,0,6,11.929606297933194,1.4894380001351237,401.0940930002107,65536.0,357.794216324272,0.0,6,7,9,10,19,38,89,150,350,400,400
