Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-32K.html,35614,0,2,2.942145703150768,1.0368080002081115,45.57372699991902,32768.0,358.8255176620264,0.0,2,3,3,3,3,4,15,18,41,45,46
,Aggregated,35614,0,2,2.942145703150768,1.0368080002081115,45.57372699991902,32768.0,358.8255176620264,0.0,2,3,3,3,3,4,15,18,41,45,46
