Total_CPU_percent,Total_Memory_percent
1.1,1.4
0.9,1.4
0.7,1.4
0.4,1.4
0.4,1.4
0.7,1.4
0.4,1.4
0.4,1.4
0.3,1.3
0.8,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.7,1.3
0.5,1.3
0.3,1.3
0.5,1.4
0.3,1.4
0.5,1.4
0.7,1.4
0.5,1.4
0.4,1.4
0.9,1.4
0.5,1.4
0.4,1.4
0.4,1.4
0.5,1.4
0.5,1.4
0.5,1.4
0.5,1.4
0.3,1.4
0.5,1.4
0.3,1.4
0.1,1.4
0.3,1.4
0.3,1.4
0.1,1.3
0.4,1.3
0.3,1.3
0.3,1.3
0.1,1.3
0.4,1.3
0.1,1.3
0.3,1.3
0.3,1.3
0.3,1.3
0.3,1.3
0.3,1.3
0.3,1.3
0.3,1.3
0.3,1.3
0.1,1.3
0.5,1.3
0.1,1.3
0.3,1.3
0.3,1.3
0.3,1.3
0.3,1.3
0.4,1.3
0.3,1.3
0.1,1.3
0.4,1.3
0.3,1.3
0.3,1.3
0.1,1.3
0.4,1.3
0.1,1.3
0.4,1.3
0.3,1.3
0.3,1.3
0.3,1.3
0.3,1.3
0.3,1.3
0.3,1.3
0.1,1.3
0.4,1.3
0.3,1.3
0.3,1.3
0.4,1.3
0.3,1.3
0.4,1.3
0.7,1.3
0.3,1.3
0.3,1.3
0.3,1.3
0.4,1.3
2.6,1.3
0.5,1.3
0.5,1.3
0.8,1.3
0.4,1.3
0.5,1.3
0.4,1.3
0.5,1.3
0.5,1.3
0.4,1.3
0.3,1.3
0.4,1.3
0.3,1.3
0.4,1.3
0.3,1.3
0.1,1.3
0.5,1.3
0.3,1.3
0.3,1.3
0.3,1.3
0.7,1.3
0.3,1.3
0.3,1.3
0.4,1.3
0.4,1.3
0.7,1.3
0.1,1.3
0.4,1.3
0.4,1.3
0.7,1.3
0.3,1.3
0.3,1.3
0.3,1.3
0.5,1.3
0.4,1.3
0.4,1.3
0.4,1.3
0.9,1.3
0.7,1.3
0.5,1.3
0.3,1.3
0.5,1.3
0.5,1.3
0.3,1.3
0.3,1.3
0.5,1.3
0.4,1.3
0.4,1.3
0.1,1.3
0.4,1.3
0.7,1.3
0.3,1.3
0.3,1.3
0.3,1.4
0.7,1.3
0.5,1.3
0.3,1.3
0.3,1.3
0.5,1.3
0.9,1.3
0.4,1.3
0.1,1.3
0.9,1.3
0.9,1.4
0.1,1.4
0.3,1.4
0.5,1.4
0.5,1.4
0.8,1.4
0.3,1.4
0.6,1.4
0.7,1.3
0.4,1.3
0.1,1.3
0.4,1.3
0.4,1.3
0.9,1.3
0.3,1.3
0.3,1.3
0.7,1.4
0.8,1.4
0.7,1.4
0.3,1.4
0.4,1.4
0.7,1.4
0.4,1.4
0.3,1.4
0.9,1.4
0.7,1.3
0.7,1.3
0.3,1.3
0.4,1.3
0.5,1.3
0.8,1.3
0.4,1.3
0.1,1.3
0.9,1.4
0.8,1.4
0.4,1.4
0.3,1.4
0.5,1.4
1.0,1.4
0.8,1.4
0.4,1.4
0.8,1.4
0.7,1.4
0.5,1.4
0.4,1.4
0.5,1.4
0.7,1.4
0.8,1.4
0.5,1.4
0.6,1.4
0.8,1.4
0.9,1.4
0.3,1.4
0.3,1.4
0.5,1.4
0.7,1.4
0.4,1.4
0.4,1.4
0.7,1.4
0.4,1.4
0.9,1.4
0.5,1.4
4.6,1.4
1.6,1.4
0.8,1.4
0.5,1.4
0.9,1.4
0.9,1.4
0.8,1.4
0.8,1.4
0.5,1.4
0.8,1.4
0.7,1.4
0.4,1.4
0.8,1.4
0.5,1.4
0.8,1.4
0.7,1.4
0.4,1.4
0.5,1.4
0.4,1.4
0.7,1.4
0.5,1.4
0.7,1.4
0.4,1.4
0.8,1.4
0.7,1.4
0.7,1.4
0.4,1.4
0.7,1.4
0.7,1.4
0.5,1.4
0.8,1.4
0.9,1.4
0.7,1.4
0.3,1.4
0.7,1.4
0.4,1.4
0.7,1.4
0.5,1.4
0.8,1.4
0.4,1.4
0.8,1.4
0.5,1.4
0.8,1.4
0.9,1.4
0.7,1.4
0.7,1.4
0.5,1.4
0.5,1.4
0.7,1.4
0.7,1.4
0.4,1.4
0.7,1.4
0.8,1.4
0.5,1.4
0.5,1.4
0.7,1.4
0.7,1.4
0.5,1.4
0.7,1.4
0.5,1.4
0.5,1.4
0.4,1.4
1.0,1.4
0.7,1.4
0.5,1.4
0.4,1.4
0.9,1.4
0.3,1.4
0.3,1.4
0.5,1.4
0.8,1.4
0.5,1.4
0.8,1.4
