Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-128K.html,20202,6457,590.0,1271.4377950453872,1.568807000239758,5702.22564300002,89178.53663003663,204.25599249806115,65.28467199089104,590,2100,2400,2600,2800,3100,5200,5300,5500,5600,5700
,Aggregated,20202,6457,590.0,1271.4377950453872,1.568807000239758,5702.22564300002,89178.53663003663,204.25599249806115,65.28467199089104,590,2100,2400,2600,2800,3100,5200,5300,5500,5600,5700
