Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-64K.html,35514,0,9,12.888989000815634,2.198035999754211,192.7329660002215,65536.0,357.6621042422735,0.0,9,12,14,16,22,30,55,82,140,170,190
,Aggregated,35514,0,9,12.888989000815634,2.198035999754211,192.7329660002215,65536.0,357.6621042422735,0.0,9,12,14,16,22,30,55,82,140,170,190
