Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-128K.html,26950,0,390.0,801.8485242993295,3.2086560004245257,9564.552454000477,131072.0,271.2648607072196,0.0,390,440,490,520,720,6200,7100,7500,8500,9300,9600
,Aggregated,26950,0,390.0,801.8485242993295,3.2086560004245257,9564.552454000477,131072.0,271.2648607072196,0.0,390,440,490,520,720,6200,7100,7500,8500,9300,9600
