Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-128K.html,35626,0,3,3.7417185277624556,1.1585870015551336,58.4380019990931,131072.0,358.91683261849863,0.0,3,3,3,4,4,5,23,29,49,57,58
,Aggregated,35626,0,3,3.7417185277624556,1.1585870015551336,58.4380019990931,131072.0,358.91683261849863,0.0,3,3,3,4,4,5,23,29,49,57,58
