Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-32K.html,35627,0,2,2.847391794957691,1.0171979993174318,50.992602000405896,32768.0,358.91100590651143,0.0,2,3,3,3,3,4,14,17,46,51,51
,Aggregated,35627,0,2,2.847391794957691,1.0171979993174318,50.992602000405896,32768.0,358.91100590651143,0.0,2,3,3,3,3,4,14,17,46,51,51
