Total_CPU_percent,Total_Memory_percent
49.6,70.1
49.6,70.1
45.8,70.1
52.0,70.1
52.8,70.1
49.6,70.1
50.0,70.1
54.0,70.1
45.7,70.1
51.2,70.1
57.4,70.1
64.2,70.0
52.4,70.0
47.9,70.0
54.8,70.0
45.3,70.0
47.1,70.0
48.0,70.0
45.4,70.0
50.0,70.0
55.6,70.1
44.8,70.1
46.3,70.1
46.2,70.1
46.2,70.1
50.4,70.1
43.0,70.1
59.7,70.3
57.1,70.2
47.9,70.2
45.8,70.2
48.8,70.2
48.8,70.2
47.1,70.2
40.4,70.2
50.0,70.2
49.6,70.2
44.4,70.2
51.9,70.2
44.9,70.2
51.5,70.2
45.5,70.2
44.8,70.1
49.6,70.1
44.1,70.0
47.9,70.0
54.3,70.1
62.6,70.1
43.2,70.1
50.8,70.1
48.7,70.1
49.0,70.1
46.1,70.1
46.8,70.1
44.9,70.1
49.2,70.1
49.3,70.0
46.3,70.0
48.7,70.1
48.9,70.1
52.8,70.2
48.4,70.2
43.2,70.2
50.8,70.2
50.8,70.2
47.4,70.2
54.6,70.2
48.4,70.2
49.6,70.2
54.0,70.1
50.4,70.1
49.6,70.2
47.9,70.1
52.2,70.1
52.0,70.0
49.6,70.0
50.4,70.0
52.5,70.0
54.0,70.1
48.0,70.1
49.2,70.1
49.6,70.1
47.7,70.1
47.0,70.1
47.4,70.1
56.1,70.1
50.4,70.1
45.5,70.1
55.0,70.1
48.8,70.0
54.8,70.0
48.8,70.0
49.6,70.0
50.0,70.0
47.5,70.0
49.6,70.0
53.9,70.1
42.9,70.1
56.4,70.1
44.6,70.1
47.0,70.1
47.5,70.1
56.9,70.2
44.4,70.2
53.1,70.2
43.1,70.1
53.8,70.2
49.2,70.2
47.1,70.2
49.3,70.2
46.6,70.2
47.9,70.2
55.0,70.2
48.7,70.2
51.7,70.2
46.8,70.2
49.2,70.2
55.3,70.2
51.2,70.2
45.7,70.2
47.2,70.2
62.3,70.2
50.8,70.2
56.5,70.2
52.8,70.1
50.8,70.1
48.9,70.1
51.0,70.1
54.2,70.1
53.4,70.1
48.0,70.1
45.4,70.1
48.4,70.1
53.7,70.1
51.6,70.0
49.6,70.0
50.4,70.0
48.3,70.1
54.5,69.9
45.3,69.9
50.8,69.9
50.8,69.9
51.6,69.9
47.2,69.9
50.0,69.9
54.5,70.0
47.1,69.9
50.4,70.0
46.6,70.0
63.3,70.0
46.6,70.0
53.4,70.0
51.9,70.0
47.9,70.0
49.2,70.0
47.1,70.0
52.1,70.0
49.2,70.0
54.5,70.0
42.9,70.0
50.8,70.0
55.8,70.1
48.1,70.1
52.1,70.1
45.8,70.1
51.7,70.0
52.8,70.1
49.6,70.2
47.9,70.2
50.0,70.2
50.8,70.2
47.1,70.2
60.9,70.1
67.2,70.0
49.6,70.0
56.2,70.1
61.0,70.0
52.4,70.1
47.5,70.0
46.8,70.0
52.0,70.0
52.4,70.0
48.7,70.0
48.0,70.0
51.1,70.0
47.9,70.0
45.5,70.0
54.9,70.1
51.6,70.1
45.9,70.1
46.8,70.1
47.2,70.0
56.0,70.1
52.4,70.1
48.0,70.1
54.1,70.0
48.7,70.0
47.6,70.1
53.3,70.1
46.3,70.1
47.5,70.1
49.6,70.1
53.1,70.1
47.5,70.1
52.0,70.1
51.2,70.0
47.5,70.0
47.2,70.1
54.0,70.1
45.3,70.1
49.6,70.1
47.1,70.1
53.2,70.1
49.6,70.1
47.6,70.1
49.2,70.1
51.7,70.1
51.2,70.0
52.1,70.0
55.8,69.9
45.1,69.9
54.2,69.9
44.7,69.9
48.7,69.9
50.8,69.9
50.0,69.9
62.1,70.0
53.7,70.0
52.0,70.0
44.2,70.1
54.3,70.1
50.0,70.1
52.7,70.1
49.1,70.1
45.7,70.0
48.8,70.0
52.8,70.0
45.9,70.0
50.4,70.1
46.7,70.1
52.4,70.2
49.2,70.2
45.1,70.1
55.3,70.1
45.4,70.1
48.3,70.2
54.0,70.2
45.8,70.2
44.8,70.2
47.5,70.1
48.7,70.1
47.1,70.1
50.0,70.1
51.9,70.1
49.6,70.1
50.7,70.1
51.6,70.1
46.7,70.1
54.6,70.1
54.6,70.1
44.9,70.1
49.2,70.1
47.2,70.1
48.4,70.1
43.9,70.0
47.2,70.0
46.8,70.0
43.7,70.0
47.8,70.1
46.2,70.1
47.2,70.1
48.8,70.1
57.2,70.1
56.9,70.1
50.8,70.1
46.2,70.1
44.8,70.1
48.9,70.1
51.5,70.2
47.1,70.1
45.5,70.1
46.3,70.1
45.1,70.1
48.7,70.1
44.3,70.1
46.3,70.1
42.3,70.1
49.6,70.1
47.1,70.1
47.0,70.1
51.2,70.1
44.6,70.1
45.1,70.1
47.2,70.1
42.7,70.1
51.7,70.0
57.5,70.0
77.8,70.0
42.9,70.0
52.5,70.0
47.9,70.1
47.5,70.1
52.6,70.1
46.1,70.1
50.4,70.1
50.0,70.0
56.1,70.0
58.1,70.0
43.3,70.0
55.7,70.0
45.0,70.0
47.0,70.0
49.6,70.0
49.6,70.0
47.9,70.0
46.0,69.8
48.8,69.9
48.4,70.0
51.9,69.9
52.3,70.0
46.7,70.0
46.4,69.9
45.6,69.9
52.8,69.9
49.2,69.9
43.3,69.9
57.3,69.9
46.2,69.9
47.5,69.9
48.8,69.9
47.9,69.9
46.7,69.9
46.0,69.8
49.6,69.8
45.7,69.9
49.2,69.9
51.9,69.9
49.0,69.9
49.2,69.9
46.0,69.9
43.4,69.9
48.4,69.9
54.3,69.9
45.9,69.9
46.7,69.9
53.8,69.9
49.6,69.9
51.5,69.9
48.8,69.9
49.2,69.9
50.0,69.9
48.3,69.9
48.4,69.9
42.6,69.9
51.2,69.9
53.6,69.9
48.0,69.9
50.0,69.9
49.2,69.9
49.2,69.9
49.6,69.9
45.1,69.9
49.2,69.9
43.7,69.9
46.8,69.9
48.4,69.9
42.9,69.9
48.4,69.9
40.4,69.9
47.5,69.9
46.3,69.9
44.4,69.9
47.7,69.9
46.4,69.9
45.0,69.9
43.9,69.9
44.6,69.9
43.0,69.9
44.4,69.9
43.7,69.9
48.7,69.9
44.3,69.8
48.1,69.9
45.1,69.9
44.5,69.9
45.9,69.9
41.2,69.9
45.1,69.9
49.6,69.9
45.5,69.9
44.6,69.9
46.3,69.9
45.4,69.9
49.2,69.9
47.1,69.9
47.1,69.9
47.9,69.9
50.4,69.9
49.2,69.9
44.9,69.9
44.2,69.9
44.2,69.9
45.0,69.9
47.5,69.9
46.3,69.9
42.9,69.9
49.2,69.9
48.3,69.9
57.4,69.9
57.4,70.0
45.7,69.9
58.0,69.9
46.6,69.9
44.9,69.9
50.8,69.9
48.9,69.9
46.0,69.9
48.4,69.9
51.2,69.9
45.5,69.9
49.2,69.9
50.0,70.0
52.9,70.0
52.0,70.2
64.3,70.3
57.1,70.1
52.8,70.1
47.1,70.1
45.4,70.1
53.6,70.1
44.6,70.4
48.4,70.3
50.4,70.3
48.4,70.4
53.2,70.4
63.7,70.3
60.1,70.3
58.5,70.4
52.0,70.4
52.9,70.1
46.7,70.1
47.8,70.1
53.0,70.1
45.6,70.1
47.4,70.1
47.5,70.1
52.5,70.1
48.8,70.1
43.5,70.1
52.1,70.1
47.9,70.1
50.8,70.1
48.4,70.1
45.7,70.1
48.3,70.1
55.1,70.1
49.2,70.1
42.7,70.1
53.9,70.1
51.7,70.1
85.6,69.5
56.2,69.6
56.9,69.6
55.0,69.7
48.7,69.6
53.7,69.6
44.3,69.6
