Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-64K.html,31235,4566,2,47.31381335440978,0.8617100002084044,2850.534888000311,55955.80547462782,313.9220750161584,45.88980933324089,2,3,3,4,16,47,1000,1800,2600,2800,2900
,Aggregated,31235,4566,2,47.31381335440978,0.8617100002084044,2850.534888000311,55955.80547462782,313.9220750161584,45.88980933324089,2,3,3,4,16,47,1000,1800,2600,2800,2900
