Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1753175922,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1753175923,50,,Aggregated,0.000000,0.000000,28,28,29,30,31,31,33,33,33,33,33,50,3,27,26.733480919983776,11.66151200004606,32.89571400000568,61603.84
1753175924,100,,Aggregated,0.000000,0.000000,19,26,28,28,30,31,32,33,33,33,33,100,7,19,21.096314779979366,8.827429999655578,32.89571400000568,60948.48
1753175925,150,,Aggregated,0.000000,0.000000,16,18,20,25,28,30,31,32,33,33,33,197,13,16,15.489578934006582,1.414866999766673,32.89571400000568,61211.289340101524
1753175926,200,,Aggregated,50.000000,3.000000,16,18,19,21,27,29,31,31,33,33,33,293,22,16,13.846989081899205,1.0898819996327802,32.89571400000568,60615.20819112628
1753175927,250,,Aggregated,50.000000,3.500000,15,17,18,19,25,28,31,31,33,33,33,390,33,15,12.675028771780443,1.0898819996327802,32.89571400000568,59990.64615384615
1753175928,300,,Aggregated,65.666667,4.333333,13,17,19,21,29,32,34,35,37,37,37,537,45,13,12.573393251380805,1.0898819996327802,36.81493900012356,60044.15642458101
1753175929,350,,Aggregated,73.250000,5.500000,12,16,18,19,28,31,34,35,37,37,37,674,59,12,11.556742354583246,1.0898819996327802,36.81493900012356,59799.16913946588
1753175930,400,,Aggregated,89.500000,7.500000,3,16,17,18,26,30,33,34,37,37,37,859,83,3,10.349685293352918,1.0898819996327802,36.81493900012356,59203.65075669383
1753175931,450,,Aggregated,96.285714,8.428571,3,15,17,18,22,29,33,34,37,37,37,1046,114,3,9.612018679724034,1.0898819996327802,36.81493900012356,58393.453154875715
1753175932,500,,Aggregated,106.875000,10.375000,3,14,16,17,20,28,32,34,37,37,37,1231,141,3,9.032114627937064,1.0898819996327802,36.81493900012356,58029.439480097484
1753175933,550,,Aggregated,115.888889,12.666667,3,13,16,17,22,32,43,44,46,46,46,1451,163,3,9.266652434178445,1.0683049999897776,46.009194000362186,58173.92694693315
1753175934,600,,Aggregated,123.000000,14.000000,3,12,16,17,20,31,42,44,46,46,46,1670,187,3,8.72840031316535,1.0683049999897776,46.009194000362186,58197.5377245509
1753175935,650,,Aggregated,139.800000,15.900000,3,5,15,16,19,29,41,44,46,46,46,1944,216,3,8.203536154315001,1.0683049999897776,46.009194000362186,58254.22222222222
1753175936,700,,Aggregated,156.900000,17.900000,2,3,14,16,19,28,37,43,46,46,46,2224,250,2,7.7185325957672095,1.0683049999897776,46.009194000362186,58169.09352517986
1753175937,750,,Aggregated,171.400000,19.600000,2,3,14,16,18,28,41,44,49,52,52,2500,278,2,7.728667010792742,1.0683049999897776,51.88042400004633,58248.3968
1753175938,800,,Aggregated,190.700000,22.300000,2,3,14,16,19,32,44,51,97,97,97,2822,316,2,8.356381468456062,1.0683049999897776,96.71963199980382,58197.454287739194
1753175939,850,,Aggregated,208.300000,24.100000,2,3,13,15,18,30,43,48,96,97,97,3141,372,2,7.91017182043379,1.0683049999897776,96.71963199980382,57774.33428844317
1753175940,900,,Aggregated,225.700000,26.400000,2,3,12,15,18,28,43,46,96,97,97,3509,417,2,7.4784637643137675,1.042815999880986,96.71963199980382,57747.88030778
1753175941,950,,Aggregated,243.600000,30.600000,2,3,11,14,18,27,42,46,96,97,97,3864,458,2,7.1996076480268245,1.007427999866195,96.71963199980382,57768.016563147
1753175942,1000,,Aggregated,256.800000,32.300000,2,3,6,14,17,24,42,45,96,97,97,4215,497,2,6.925564302721495,1.007427999866195,96.71963199980382,57808.50486358244
1753175943,1000,,Aggregated,273.400000,33.600000,2,3,3,13,17,22,42,45,96,97,97,4579,542,2,6.562490234543631,1.007427999866195,96.71963199980382,57778.735968552086
1753175944,1000,,Aggregated,289.100000,34.600000,2,3,3,11,17,21,41,44,96,97,97,4944,589,2,6.241105367713805,1.007427999866195,96.71963199980382,57728.4142394822
1753175945,1000,,Aggregated,303.800000,36.700000,2,3,3,5,16,20,41,44,96,97,97,5291,634,2,5.982106807025597,1.007427999866195,96.71963199980382,57683.07541107541
1753175946,1000,,Aggregated,318.700000,38.700000,2,3,3,3,16,19,36,44,96,97,97,5656,695,2,5.736367525632198,1.007427999866195,96.71963199980382,57483.04384724187
1753175947,1000,,Aggregated,322.500000,41.000000,2,3,3,3,16,19,36,44,96,97,97,6009,745,2,5.6230328775126415,1.007427999866195,96.71963199980382,57410.80113163588
1753175948,1000,,Aggregated,331.700000,42.200000,2,3,3,3,16,19,34,44,96,97,97,6363,794,2,5.453093404993542,1.007427999866195,96.71963199980382,57358.16187333019
1753175949,1000,,Aggregated,339.900000,45.600000,2,3,3,3,16,19,34,43,96,97,97,6706,848,2,5.28042758305624,1.007427999866195,96.71963199980382,57248.71577691619
1753175950,1000,,Aggregated,342.100000,46.100000,2,3,3,3,16,18,33,43,96,97,97,7033,913,2,5.1597089893323105,1.007427999866195,96.71963199980382,57028.34067965306
1753175951,1000,,Aggregated,344.900000,46.300000,2,3,3,3,15,18,32,43,96,97,97,7386,964,2,5.01581388532105,0.919906000035553,96.71963199980382,56982.42512862172
1753175952,1000,,Aggregated,346.400000,47.800000,2,3,3,3,15,18,31,43,96,97,97,7736,1011,2,4.891689630685007,0.919906000035553,96.71963199980382,56971.251292657704
1753175953,1000,,Aggregated,346.400000,49.100000,2,3,3,3,15,18,30,42,96,97,97,8073,1053,2,4.782239125477524,0.919906000035553,96.71963199980382,56987.82608695652
1753175954,1000,,Aggregated,346.600000,50.500000,2,3,3,3,14,18,30,42,96,97,97,8425,1114,2,4.677714839048458,0.919906000035553,96.71963199980382,56870.46836795252
1753175955,1000,,Aggregated,342.600000,50.500000,2,3,3,3,14,17,29,42,96,97,97,8730,1155,2,4.596252949253913,0.919906000035553,96.71963199980382,56865.42955326461
1753175956,1000,,Aggregated,340.000000,51.000000,2,3,3,3,13,17,28,42,96,97,97,9096,1201,2,4.502429484827126,0.919906000035553,96.71963199980382,56882.88478452067
1753175957,1000,,Aggregated,347.500000,52.200000,2,3,3,3,13,17,28,42,96,97,97,9451,1243,2,4.417929676434657,0.919906000035553,96.71963199980382,56916.67421436885
1753175958,1000,,Aggregated,345.300000,51.700000,2,3,3,3,12,17,27,42,96,97,97,9802,1300,2,4.341659191489768,0.919906000035553,96.71963199980382,56844.22281167109
1753175959,1000,,Aggregated,344.900000,49.600000,2,3,3,3,12,17,29,43,96,110,110,10161,1353,2,4.4671629209706145,0.919906000035553,108.61872199984646,56809.47623265427
1753175960,1000,,Aggregated,342.800000,49.800000,2,3,3,3,11,17,28,42,96,110,110,10463,1396,2,4.40609280875309,0.919906000035553,108.61872199984646,56792.020644174714
1753175961,1000,,Aggregated,344.400000,50.000000,2,2,3,3,10,17,28,42,96,110,110,10817,1434,2,4.333740151426546,0.919906000035553,108.61872199984646,56847.9511879449
1753175962,1000,,Aggregated,348.100000,50.000000,2,2,3,3,8,17,27,42,96,110,110,11169,1487,2,4.2680322812227605,0.919906000035553,108.61872199984646,56810.77553943952
1753175963,1000,,Aggregated,345.300000,47.900000,2,2,3,3,5,17,27,42,96,110,110,11537,1543,2,4.20302867504398,0.919906000035553,108.61872199984646,56770.97893733206
1753175964,1000,,Aggregated,346.800000,48.000000,2,2,3,3,4,16,26,42,96,110,110,11869,1594,2,4.1471823917759005,0.919906000035553,108.61872199984646,56734.552194793156
1753175965,1000,,Aggregated,343.800000,48.300000,2,2,3,3,4,16,25,42,96,110,110,12170,1633,2,4.100323231223353,0.919906000035553,108.61872199984646,56742.22119967132
1753175966,1000,,Aggregated,346.700000,49.000000,2,2,3,3,4,16,24,42,96,110,110,12540,1680,2,4.046812995293745,0.919906000035553,108.61872199984646,56756.05741626794
1753175967,1000,,Aggregated,345.600000,48.200000,2,2,3,3,4,16,23,41,96,110,110,12884,1738,2,4.001259604314589,0.919906000035553,108.61872199984646,56695.45606954362
1753175968,1000,,Aggregated,345.100000,47.600000,2,2,3,3,4,16,23,41,96,110,110,13241,1768,2,3.956164441204763,0.919906000035553,108.61872199984646,56785.327996374894
1753175969,1000,,Aggregated,343.100000,49.400000,2,2,3,3,4,16,22,41,96,110,110,13570,1818,2,3.9186715985255645,0.919906000035553,108.61872199984646,56756.01120117907
1753175970,1000,,Aggregated,341.500000,48.700000,2,2,3,3,4,16,23,41,96,110,110,13907,1860,2,3.9432307844965417,0.919906000035553,108.61872199984646,56770.84863737686
1753175971,1000,,Aggregated,342.900000,47.200000,2,2,3,3,3,16,23,39,96,110,110,14275,1922,2,3.9008913939753884,0.919906000035553,108.61872199984646,56712.16868651489
1753175972,1000,,Aggregated,339.100000,45.800000,2,2,3,3,3,16,23,38,96,110,110,14629,1968,2,3.8848876947155593,0.919906000035553,108.61872199984646,56719.61829243284
1753175973,1000,,Aggregated,343.700000,47.300000,2,2,3,3,3,16,22,38,96,110,110,14972,2020,2,3.8487932263553226,0.919906000035553,108.61872199984646,56693.98022976222
1753175974,1000,,Aggregated,341.200000,47.700000,2,2,3,3,3,16,22,37,96,110,110,15321,2075,2,3.812511093596518,0.919906000035553,108.61872199984646,56660.13027870243
1753175975,1000,,Aggregated,345.700000,47.400000,2,2,3,3,3,16,22,39,96,110,110,15668,2121,2,3.8175636996421085,0.919906000035553,108.61872199984646,56664.296145008935
1753175976,1000,,Aggregated,343.300000,47.600000,2,2,3,3,3,15,22,38,96,110,110,16005,2162,2,3.784298527834132,0.919906000035553,108.61872199984646,56683.214495470165
1753175977,1000,,Aggregated,343.700000,47.900000,2,2,3,3,3,15,21,37,96,110,110,16354,2203,2,3.748154250947141,0.919906000035553,108.61872199984646,56707.83514736456
1753175978,1000,,Aggregated,341.200000,48.100000,2,2,3,3,3,15,21,36,96,110,110,16697,2261,2,3.7177049300468257,0.919906000035553,108.61872199984646,56661.53776127448
1753175979,1000,,Aggregated,343.000000,46.300000,2,2,3,3,3,15,21,36,95,110,110,17059,2313,2,3.6866811571599927,0.919906000035553,108.61872199984646,56650.08828184536
1753175980,1000,,Aggregated,347.200000,47.900000,2,2,3,3,3,15,21,35,95,110,110,17410,2367,2,3.659803852210925,0.919906000035553,108.61872199984646,56625.96484778863
1753175981,1000,,Aggregated,345.300000,48.700000,2,2,3,3,3,15,20,35,95,110,110,17754,2414,2,3.632579120085381,0.919906000035553,108.61872199984646,56625.11208741692
1753175982,1000,,Aggregated,348.800000,49.900000,2,2,3,3,3,14,20,34,95,110,110,18105,2493,2,3.6036940091682825,0.919906000035553,108.61872199984646,56511.90455675228
