Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-16K.html,35630,0,2,2.8700010696315026,0.9933579999596986,45.070865000070626,16384.0,358.90769039946383,0.0,2,3,3,3,3,4,13,17,38,44,45
,Aggregated,35630,0,2,2.8700010696315026,0.9933579999596986,45.070865000070626,16384.0,358.90769039946383,0.0,2,3,3,3,3,4,13,17,38,44,45
