Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-64K.html,35518,0,10,13.468061131229854,2.200094000727404,201.72478899985435,65536.0,357.6116451758384,0.0,10,13,15,17,23,31,56,84,140,190,200
,Aggregated,35518,0,10,13.468061131229854,2.200094000727404,201.72478899985435,65536.0,357.6116451758384,0.0,10,13,15,17,23,31,56,84,140,190,200
