Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-128K.html,26855,0,400.0,812.7495770380503,3.1307130002460326,10522.917780999705,131072.0,270.30535912406,0.0,400,460,500,530,650,6500,7800,8200,9900,10000,11000
,Aggregated,26855,0,400.0,812.7495770380503,3.1307130002460326,10522.917780999705,131072.0,270.30535912406,0.0,400,460,500,530,650,6500,7800,8200,9900,10000,11000
