Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-32K.html,35602,0,4,5.618274392647981,1.3972040005683084,85.61046299928421,32768.0,358.6220384025917,0.0,4,5,5,6,7,9,30,47,71,84,86
,Aggregated,35602,0,4,5.618274392647981,1.3972040005683084,85.61046299928421,32768.0,358.6220384025917,0.0,4,5,5,6,7,9,30,47,71,84,86
