Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-16K.html,35658,0,2,2.79042815110244,0.8080180000433757,50.78370899991569,16384.0,358.99270720332123,0.0,2,3,3,3,3,4,14,17,47,49,51
,Aggregated,35658,0,2,2.79042815110244,0.8080180000433757,50.78370899991569,16384.0,358.99270720332123,0.0,2,3,3,3,3,4,14,17,47,49,51
