Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-16K.html,29094,0,190.0,568.9353381674202,2.9533640008594375,6119.520809001187,16384.0,292.9228384277035,0.0,190,240,280,340,2200,3200,4100,4800,5800,6100,6100
,Aggregated,29094,0,190.0,568.9353381674202,2.9533640008594375,6119.520809001187,16384.0,292.9228384277035,0.0,190,240,280,340,2200,3200,4100,4800,5800,6100,6100
