Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-64K.html,35533,0,9,12.455198199589008,2.067659000204003,139.20692600004259,65536.0,357.85598407267884,0.0,9,12,14,16,21,29,53,75,120,130,140
,Aggregated,35533,0,9,12.455198199589008,2.067659000204003,139.20692600004259,65536.0,357.85598407267884,0.0,9,12,14,16,21,29,53,75,120,130,140
