Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-256K.html,35605,0,3,4.421523545176254,1.6707719996702508,72.30093900034262,262144.0,358.714608216818,0.0,3,4,4,4,5,6,25,32,64,71,72
,Aggregated,35605,0,3,4.421523545176254,1.6707719996702508,72.30093900034262,262144.0,358.714608216818,0.0,3,4,4,4,5,6,25,32,64,71,72
