Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-64K.html,35564,6,4,4.996360390705848,1.6614280002613668,93.75329400018018,65524.94342593634,358.7718676460595,0.060528377175693315,4,4,5,5,7,9,29,47,67,91,94
,Aggregated,35564,6,4,4.996360390705848,1.6614280002613668,93.75329400018018,65524.94342593634,358.7718676460595,0.060528377175693315,4,4,5,5,7,9,29,47,67,91,94
