Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-32K.html,35555,0,5,6.573864886214856,1.4735400000063237,146.73925299939583,32768.0,358.4890130842949,0.0,5,6,6,7,10,16,32,42,86,110,150
,Aggregated,35555,0,5,6.573864886214856,1.4735400000063237,146.73925299939583,32768.0,358.4890130842949,0.0,5,6,6,7,10,16,32,42,86,110,150
