Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-16K.html,35667,35667,1,1.0200915282219347,0.25739699958649,33.29299100005301,0.0,359.08734393486856,359.08734393486856,1,1,1,1,1,1,8,9,22,33,33
,Aggregated,35667,35667,1,1.0200915282219347,0.25739699958649,33.29299100005301,0.0,359.08734393486856,359.08734393486856,1,1,1,1,1,1,8,9,22,33,33
