# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        6.234       16.977
       0.100        0.000        6.234       16.977
       0.201        0.000        6.234       16.977
       0.301        0.000        6.234       16.977
       0.401        0.000        6.234       16.977
       0.502        0.000        6.234       16.977
       0.602        0.000        6.234       16.977
       0.702        0.000        6.234       16.977
       0.803        0.000        6.234       16.977
       0.903       10.000        6.984       16.977
       1.004        0.000        6.984       16.977
       1.105        0.000        6.984       16.977
       1.206        0.000        6.984       16.977
       1.306        0.000        6.984       16.977
       1.406        0.000        6.984       16.977
       1.507        0.000        6.984       16.977
       1.608        0.000        6.984       16.977
       1.708        0.000        6.984       16.977
       1.809        0.000        6.984       16.977
       1.909       19.900        6.984       16.977
       2.009        0.000        6.984       16.977
       2.110        0.000        6.984       16.977
       2.210        0.000        6.984       16.977
       2.311        0.000        6.984       16.977
       2.411        0.000        6.984       16.977
       2.512        0.000        6.984       16.977
       2.613        0.000        6.984       16.977
       2.713        0.000        6.984       16.977
       2.813        0.000        6.984       16.977
       2.914       19.900        6.984       16.977
       3.015        0.000        6.984       16.977
       3.115        0.000        6.984       16.977
       3.215        0.000        6.984       16.977
       3.316        0.000        6.984       16.977
       3.416       19.800        6.984       16.977
       3.517        9.900        6.984       16.977
       3.618        0.000        6.984       16.977
       3.718        0.000        6.984       16.977
       3.819        0.000        6.984       16.977
       3.922       19.300        6.984       16.977
       4.023        0.000        6.984       16.977
       4.123        0.000        6.984       16.977
       4.223        0.000        6.984       16.977
       4.324        0.000        6.984       16.977
       4.424       10.000        6.984       16.977
       4.524       19.900        6.984       16.977
       4.625        0.000        6.984       16.977
       4.725        0.000        6.984       16.977
       4.826        0.000        6.984       16.977
       4.926       10.000        6.984       16.977
       5.026        0.000        6.984       16.977
       5.127        0.000        6.984       16.977
       5.227        0.000        6.984       16.977
       5.328        0.000        6.984       16.977
       5.428       19.900        6.984       16.977
       5.529       10.000        6.984       16.977
       5.629        0.000        6.984       16.977
       5.730        0.000        6.984       16.977
       5.830        0.000        6.984       16.977
       5.930       29.900        6.984       16.977
       6.031       10.000        6.984       16.977
       6.131        0.000        6.984       16.977
       6.232        0.000        6.984       16.977
       6.332        0.000        6.984       16.977
