# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       10.656      198.938
       0.101        0.000       10.656      198.938
       0.201        0.000       10.656      198.938
       0.302        0.000       10.656      198.938
       0.402        0.000       10.656      198.938
       0.502        0.000       10.656      198.938
       0.603        0.000       10.656      198.938
       0.703        0.000       10.656      198.938
       0.804        0.000       10.656      198.938
       0.906        0.000       10.656      198.938
       1.006        0.000       10.656      198.938
       1.107        0.000       10.656      198.938
       1.207        0.000       10.656      198.938
       1.307        0.000       10.656      198.938
       1.408        0.000       10.656      198.938
       1.509        0.000       10.656      198.938
       1.610        0.000       10.656      198.938
       1.711        0.000       10.656      198.938
       1.812        0.000       10.656      198.938
       1.913       19.900       12.156      202.051
       2.014        0.000       12.156      202.051
       2.114        0.000       12.156      202.051
       2.215        0.000       12.156      202.051
       2.315        0.000       12.156      202.051
       2.416        0.000       12.156      202.051
       2.522        0.000       12.156      202.051
       2.623        0.000       12.156      202.051
       2.725        0.000       12.156      202.051
       2.825       29.800       13.906      205.441
       2.926        0.000       13.906      205.441
       3.027        0.000       13.906      205.441
       3.128        0.000       13.906      205.441
       3.229        0.000       13.906      205.441
       3.329        0.000       13.906      205.570
       3.430        0.000       13.906      205.570
       3.530        0.000       13.906      205.570
       3.630        0.000       13.906      205.570
       3.731        0.000       13.906      205.570
       3.831       19.900       15.656      208.797
       3.932        0.000       15.656      208.797
       4.032        0.000       15.656      208.797
       4.132        0.000       15.656      208.797
       4.233        0.000       15.656      208.797
       4.334        0.000       15.656      208.797
       4.434        0.000       15.656      208.797
       4.534        0.000       15.656      208.797
       4.635        0.000       15.656      208.797
       4.735        0.000       15.656      208.797
       4.835       19.900       17.281      212.059
       4.936        0.000       17.281      212.059
       5.036        0.000       17.281      212.059
       5.137        0.000       17.281      212.059
       5.237        0.000       17.281      212.059
       5.337        0.000       17.281      212.059
       5.438        0.000       17.281      212.059
       5.538        0.000       17.281      212.059
       5.639        0.000       17.281      212.059
       5.739       10.000       17.281      212.059
       5.840       29.800       18.656      214.660
       5.940        0.000       18.656      214.660
       6.041        0.000       18.656      214.660
       6.142        0.000       18.656      214.660
       6.242        0.000       18.656      214.812
       6.343        0.000       18.656      214.812
       6.443        0.000       18.656      214.812
       6.543        0.000       18.656      214.812
       6.644        0.000       18.656      214.812
       6.744        0.000       18.656      214.812
       6.845       19.900       20.281      217.809
       6.945        0.000       20.281      217.809
       7.045        0.000       20.281      217.809
       7.146        0.000       20.281      217.809
       7.246        0.000       20.281      217.809
