Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-64K.html,35525,0,9,12.526389657086785,1.91790100052458,172.81153699968854,65536.0,357.6171739555279,0.0,9,12,14,15,21,28,58,84,130,160,170
,Aggregated,35525,0,9,12.526389657086785,1.91790100052458,172.81153699968854,65536.0,357.6171739555279,0.0,9,12,14,15,21,28,58,84,130,160,170
