Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem.html,1159,26,1,1348.6695850017518,0.9854629988694796,60016.04159700037,48039.5910267472,18.70705914073759,0.4196579272296613,1,2,2,2,10,14,60000,60000,60000,60000,60000
GET,/test4.jpg,726,13,1.02494600105274,993.6323532864848,1.02494600105274,60012.87619499999,69352.50826446281,11.718140583412849,0.20982896361483064,1,2,2,2,2,3,15,60000,60000,60000,60000
,Aggregated,1885,39,1,1211.9284549087627,0.9854629988694796,60016.04159700037,56248.173474801064,30.425199724150442,0.6294868908444919,1,2,2,2,2,13,60000,60000,60000,60000,60000
