CPU_%_global,CPU_%_on_core,CPU_%_by_process,Core,Process_memory_usage
0.4,0.0,0.0,0,679936
0.0,0.0,0.0,0,679936
0.2,0.0,0.0,0,679936
0.0,0.0,0.0,0,679936
0.0,0.0,0.0,0,679936
0.2,0.0,0.0,0,679936
0.0,0.0,0.0,0,679936
0.0,0.0,0.0,0,679936
0.0,0.0,0.0,0,679936
0.0,0.0,0.0,0,679936
0.0,0.0,0.0,0,679936
0.3,10.0,0.153125,0,1572864
0.0,0.0,0.0,0,1572864
0.0,0.0,0.0,0,1572864
0.0,0.0,0.0,0,1572864
0.2,0.0,0.0,0,1572864
0.2,0.0,0.0,0,1572864
0.0,0.0,0.0,0,1572864
0.0,0.0,0.0,0,1572864
0.0,0.0,0.0,0,1572864
0.2,18.2,0.1546875,0,1572864
0.0,0.0,0.0,0,1572864
0.0,0.0,0.0,0,1572864
0.0,0.0,0.0,0,1572864
0.2,0.0,0.0,0,1572864
0.0,0.0,0.0,0,1572864
0.0,0.0,0.0,0,1572864
0.0,0.0,0.0,0,1572864
0.0,0.0,0.0,0,1572864
0.0,0.0,0.0,0,1572864
0.5,10.0,0.1546875,0,1576960
0.2,0.0,0.0,0,1576960
0.0,0.0,0.0,0,1576960
0.0,0.0,0.0,0,1576960
0.0,0.0,0.0,0,1576960
0.0,0.0,0.0,0,1576960
0.6,38.5,0.3078125,0,1576960
0.0,0.0,0.0,0,1576960
0.0,0.0,0.0,0,1576960
0.0,0.0,0.0,0,1576960
0.3,10.0,0.153125,0,1576960
0.0,0.0,0.0,0,1576960
0.0,0.0,0.0,0,1576960
0.0,0.0,0.0,0,1576960
0.2,0.0,0.0,0,1576960
0.2,0.0,0.0,0,1576960
0.2,0.0,0.1546875,0,1576960
0.0,0.0,0.0,0,1576960
0.0,0.0,0.0,0,1576960
0.2,0.0,0.0,0,1576960
0.2,25.0,0.3078125,0,1486848
0.0,0.0,0.0,0,1486848
0.2,0.0,0.0,0,1486848
0.0,0.0,0.0,0,1486848
0.0,0.0,0.0,0,1486848
0.3,10.0,0.153125,0,1486848
0.2,10.0,0.0,0,1486848
0.0,0.0,0.0,0,1486848
0.0,0.0,0.0,0,1486848
0.0,0.0,0.0,0,1486848
0.5,27.3,0.3078125,0,1515520
0.2,11.1,0.3078125,0,1515520
0.0,0.0,0.0,0,1515520
0.0,0.0,0.0,0,1515520
0.0,0.0,0.0,0,1515520
0.3,0.0,0.153125,0,1515520
0.2,10.0,0.153125,0,1515520
0.0,0.0,0.0,0,1515520
0.0,0.0,0.0,0,1515520
4.7,10.0,0.0,0,1515520
1.5,25.0,0.153125,0,1515520
0.3,20.0,0.1546875,0,1515520
0.3,0.0,0.0,0,1515520
0.3,0.0,0.0,0,1515520
0.3,0.0,0.0,0,1515520
0.2,0.0,0.3078125,0,1515520
0.3,0.0,0.153125,0,1515520
0.6,0.0,0.0,0,1515520
0.3,0.0,0.0,0,1515520
0.3,0.0,0.0,0,1515520
0.8,30.0,0.3078125,0,1515520
0.0,0.0,0.153125,0,1515520
0.3,0.0,0.0,0,1515520
0.2,0.0,0.0,0,1515520
0.2,8.3,0.0,0,1515520
0.5,30.0,0.30625,0,1515520
0.3,10.0,0.30625,0,1515520
0.2,10.0,0.153125,0,1515520
0.0,0.0,0.0,0,1515520
0.2,9.1,0.1546875,0,1605632
0.3,11.1,0.153125,0,1613824
0.5,10.0,0.153125,0,1613824
0.0,0.0,0.0,0,1613824
0.0,0.0,0.0,0,1613824
0.2,0.0,0.0,0,1613824
0.2,27.3,0.1546875,0,1613824
0.3,0.0,0.1546875,0,1613824
0.2,0.0,0.0,0,1613824
0.0,0.0,0.0,0,1613824
0.2,18.2,0.153125,0,1622016
0.3,18.2,0.153125,0,1622016
0.3,10.0,0.0,0,1622016
0.0,0.0,0.0,0,1622016
0.0,0.0,0.0,0,1622016
0.2,9.1,0.153125,0,1622016
0.2,0.0,0.4625,0,1622016
0.3,18.2,0.0,0,1622016
0.0,0.0,0.0,0,1622016
0.0,0.0,0.0,0,1622016
0.3,20.0,0.3078125,0,1642496
0.5,18.2,0.30625,0,1642496
0.3,27.3,0.153125,0,1642496
0.2,0.0,0.153125,0,1642496
0.0,0.0,0.0,0,1642496
0.0,0.0,0.153125,0,1642496
0.5,20.0,0.153125,0,1646592
0.3,10.0,0.153125,0,1646592
0.0,0.0,0.0,0,1646592
0.0,0.0,0.0,0,1646592
0.0,10.0,0.30625,0,1638400
0.3,30.0,0.3078125,0,1638400
0.3,0.0,0.1546875,0,1638400
0.0,0.0,0.0,0,1638400
0.0,0.0,0.0,0,1638400
0.3,20.0,0.30625,0,1638400
0.5,18.2,0.1546875,0,1638400
0.3,25.0,0.3078125,0,1638400
0.2,0.0,0.0,0,1638400
0.2,0.0,0.0,0,1638400
0.0,20.0,0.153125,0,1646592
0.5,20.0,0.3078125,0,1646592
0.3,18.2,0.153125,0,1646592
0.0,0.0,0.0,0,1646592
0.0,0.0,0.0,0,1646592
0.5,10.0,0.3078125,0,1646592
0.3,22.2,0.3078125,0,1646592
0.5,18.2,0.153125,0,1646592
0.0,0.0,0.1546875,0,1646592
0.2,0.0,0.0,0,1646592
0.3,20.0,0.4609375,0,1683456
0.3,22.2,0.30625,0,1683456
0.2,18.2,0.1546875,0,1683456
0.3,0.0,0.0,0,1683456
0.0,0.0,0.0,0,1683456
0.3,18.2,0.153125,0,1683456
0.2,22.2,0.3078125,0,1683456
0.5,18.2,0.153125,0,1683456
0.3,0.0,0.153125,0,1683456
0.0,0.0,0.0,0,1683456
0.3,27.3,0.3078125,0,1699840
0.3,18.2,0.30625,0,1699840
0.5,20.0,0.153125,0,1699840
0.0,0.0,0.1546875,0,1699840
0.0,0.0,0.0,0,1699840
