Bytes_sent,Bytes_received
190847602058,2448500535
190847602058,2448500747
190847602058,2448500747
190847602058,2448500747
190847602058,2448500747
190847602058,2448500747
190847602058,2448500747
190847602058,2448500747
190847602058,2448500747
190847602058,2448500747
190847602058,2448500747
190847602058,2448500747
190847602058,2448500747
190847602058,2448500959
190847602058,2448501065
190847602058,2448501065
190847602058,2448501065
190852265922,2448738583
190854286004,2448817459
190854286004,2448817459
190854286004,2448817845
190854286004,2448817845
190854286004,2448817845
190854286004,2448818019
190854286004,2448818019
190854286004,2448818019
190854286004,2448818019
190861189756,2449134495
190861189888,2449134495
190861189888,2449134495
190861189888,2449134495
190861189888,2449134495
190861189888,2449134669
190861189888,2449134827
190861189888,2449134827
190861189888,2449134827
190861189888,2449134827
190867503996,2449423569
190867504128,2449423569
190867504128,2449423751
190867504128,2449423963
190867504128,2449423963
190869797914,2449532419
190874279850,2449738809
190874279982,2449738809
190874279982,2449738975
190874968728,2449787187
190881613248,2450064045
190881613248,2450064211
190881613332,2450065657
190881613332,2450066035
190881710742,2450070491
190887134042,2450332949
190888066642,2450374367
190888066774,2450374485
190888066774,2450374485
190890056204,2450489081
190894763444,2450676883
190894763444,2450677041
190894763444,2450677041
190894763444,2450677253
190895252142,2450699005
190900501802,2450948459
190900922620,2450967533
190900922620,2450967699
190900922620,2450967699
190905220220,2451164543
190909720392,2451367103
190914059670,2451571783
190914100232,2451573201
190914100232,2451573201
190915135300,2451622861
190920150388,2451862253
190920150520,2451862411
190920150520,2451862411
190920150520,2451862411
190925149410,2452094025
190930905380,2452348621
190933903842,2452482977
190933903974,2452483095
190933903974,2452483307
190935052754,2452539537
190940593984,2452799025
190940594116,2452799207
190940594116,2452799207
190940594116,2452799207
190947142092,2453103897
190951223978,2453292773
190953033594,2453382309
190953033594,2453382309
190953033594,2453382451
190955035108,2453480959
190961531150,2453799339
190964864988,2453958737
190965152220,2453972633
190965152220,2453972799
190972479654,2454304497
190977498808,2454533683
190977782168,2454547105
190977782168,2454547317
190977782168,2454547317
190980869786,2454689331
190987045652,2454979015
190989750552,2455101093
190989750684,2455101093
190989750684,2455101093
190997527246,2455457197
191001858732,2455661741
191002156590,2455674633
191002156590,2455674633
191002156590,2455674633
191007388964,2455917037
191012381288,2456141383
191014948088,2456262649
191014948220,2456262649
191014948220,2456262649
191023105546,2456645305
191028734106,2456909793
191033034002,2457110527
191033670490,2457140191
191033670622,2457140191
191038871130,2457383153
191046458534,2457731477
191047634728,2457788025
191047634860,2457788025
191049340692,2457887235
191057882598,2458258723
191066517240,2458673693
191071121810,2458874521
191071509232,2458893539
191071659644,2458901451
191082155998,2459374463
191088559192,2459668997
191090736114,2459766643
191090736246,2459766643
191094084188,2459926873
191105186804,2460418509
191114082958,2460855359
191118317566,2461054033
191118317698,2461054245
191118523554,2461063649
191127151652,2461469655
191137947324,2461948595
191143921548,2462221043
191146034694,2462314707
191151405926,2462562833
191159183266,2462903299
191163821158,2463119759
191165917200,2463214501
191165917332,2463214501
191167514504,2463292307
191175665836,2463669977
191180391574,2463888927
191184672838,2464088627
191185141798,2464109611
191192129688,2464432061
191198739832,2464729979
191202718904,2464924549
191203883864,2464980809
191204112918,2464990081
191206543124,2465107297
191212828904,2465406083
191220176544,2465751435
191222781930,2465877079
191222870336,2465880167
191230150900,2466216649
191236797120,2466535405
191243779870,2466872241
191247877854,2467066989
191249288476,2467134419
191252518284,2467284741
191260412798,2467655055
191265984140,2467910225
191268209012,2468014595
191268534028,2468028193
191277510244,2468435149
191285312466,2468792761
191291114944,2469059933
191295216072,2469245241
191295814690,2469274605
191299315482,2469441107
191307688658,2469826005
191312832384,2470060867
191314727416,2470153539
191315083340,2470182939
191324011956,2470575795
191330925434,2470903789
191338140318,2471222143
191340434150,2471328567
191341314994,2471367431
191346680242,2471609807
191353065482,2471903247
191361110620,2472265163
191365063940,2472454427
191368799062,2472627745
191376265112,2472974295
191384985012,2473384603
191390098842,2473624575
191393112506,2473764385
191393629674,2473787433
191401676302,2474160707
191406801512,2474409381
191414431000,2474761609
191417398368,2474898117
191418631028,2474967687
191428224076,2475397885
191437873370,2475829135
191442442534,2476033645
191445117242,2476151779
191446395186,2476213775
191454161292,2476568595
191460877742,2476873641
191469476900,2477276165
191473188216,2477454679
191474422624,2477508525
191479710406,2477755933
191486689886,2478069751
191495049812,2478472807
191499092650,2478667723
191503882572,2478890477
191511210416,2479221125
191519632672,2479615123
191524481820,2479851459
191527776578,2480002555
191528594970,2480042143
191535156150,2480357221
191542273320,2480689769
191550227814,2481051151
191553513658,2481196779
191556339816,2481326571
191564999170,2481725359
191573243656,2482105775
191579655296,2482397445
191581916522,2482501455
191583631244,2482576677
191588756798,2482809271
191594965828,2483101207
191602150578,2483430625
191605253606,2483578249
191607360858,2483677017
191611053726,2483850665
191616918100,2484133409
191624118056,2484469773
191628356604,2484669395
191633243258,2484898989
191640879658,2485252009
191647939534,2485582445
191653054768,2485810051
191656862150,2485983703
191657552154,2486018937
191663821224,2486315239
191670746552,2486629931
191678165402,2486979263
191681300734,2487120629
191685719808,2487327461
191692757286,2487647057
191700720556,2488021879
191705431768,2488237783
191708095834,2488362909
191710241770,2488464479
191716261582,2488746297
191722090234,2489018011
191729524724,2489364707
191733547244,2489547215
191735591692,2489641013
191738796776,2489787663
191746252468,2490135375
191751865770,2490396173
191758433892,2490708325
191763837676,2490960407
191770714550,2491279427
191780447858,2491712205
191785674206,2491956511
191788190556,2492075407
191789737076,2492144541
191794802336,2492381881
191804086326,2492799337
191809998258,2493066639
191813284894,2493224131
191818034604,2493448403
191824705136,2493755093
191832344646,2494106423
191836904596,2494321861
191839993910,2494461783
191841928636,2494554453
191847085208,2494794557
191853448978,2495090767
191860491644,2495422639
191865126226,2495633473
191867295920,2495736329
191871339240,2495929183
191877028112,2496200703
191883296772,2496494579
191888175274,2496721713
191891179426,2496865321
191899536900,2497246447
191908349100,2497633511
191914290322,2497915879
191917221548,2498049115
191919001298,2498127679
191923891980,2498349535
191931633462,2498695929
191938150490,2498994679
191941487570,2499157345
191946143522,2499367457
191952290452,2499654601
191959077428,2499975053
191965935304,2500299765
191968463614,2500418643
191971040688,2500539205
191976464548,2500788147
191982241482,2501056001
191989782444,2501407283
191993160534,2501563487
191995295152,2501660465
191998333232,2501804413
192004913970,2502102101
192010316646,2502353341
192016149392,2502622021
192019967294,2502801183
192026780200,2503122097
192035690250,2503519885
192041592866,2503784435
192044761614,2503928961
192046458524,2504010671
192050883934,2504213989
192058044626,2504548957
192064233774,2504845689
192068378942,2505038291
192073121292,2505260191
192079285756,2505536781
192086437474,2505855059
192092883092,2506157519
192096008298,2506296997
192098348520,2506412167
192102934236,2506635409
192108806252,2506907793
192115728152,2507225223
192120426284,2507441285
192123308804,2507570461
192126704044,2507733431
192132877460,2508014271
192138614572,2508272053
192143846752,2508521733
192147485434,2508690299
192152689020,2508938109
192161466074,2509324997
192167984738,2509624385
192171810022,2509803807
192173589624,2509889331
192177984066,2510091523
192184373326,2510381551
192191636446,2510712797
192194947032,2510872693
192198841394,2511066465
192204369024,2511326587
192210679948,2511628803
192216413452,2511895225
192219933304,2512058707
192222358770,2512169171
192226304524,2512353125
192231132922,2512573709
192236910880,2512836959
192242658676,2513102367
192244668282,2513202245
192247039980,2513315767
192252851168,2513591311
192258954926,2513872747
192264101018,2514106207
192267638950,2514270293
192273532418,2514553599
192281287968,2514913729
192287213020,2515183611
192290543876,2515338707
192292549338,2515431097
192296686114,2515621175
192303172466,2515923795
192310100928,2516245297
192314385214,2516446585
192318385766,2516637379
192324965066,2516939569
192331567194,2517250507
192338507244,2517558923
192341775750,2517706867
192344326506,2517831311
192349184408,2518071295
192353607608,2518278331
192360278280,2518597379
192365440082,2518828971
192368341178,2518964617
192370514518,2519067509
192375974936,2519322063
192383421258,2519666431
192388120410,2519889991
192391545202,2520050611
192397552730,2520324523
192405564510,2520694307
192411974246,2520995121
192414965848,2521136875
192417094454,2521236835
192420754632,2521409331
192427540364,2521717643
192433277842,2521993875
192438254654,2522235643
192442702246,2522444125
192448379554,2522709259
192455168094,2523021915
192462556740,2523360309
192466319618,2523526941
192468954214,2523655009
192472969844,2523842299
192478784558,2524105767
192485374612,2524403879
192490177628,2524624415
192493153870,2524772261
192495924276,2524899453
192502877964,2525220623
192509756938,2525546111
192515378346,2525805431
192519865212,2526015753
192525441034,2526273707
192532128658,2526578661
192539852300,2526926543
192543996160,2527116893
192546119236,2527215287
192549456508,2527379715
192556455950,2527717141
192561891758,2527970909
192567779460,2528242845
192571330622,2528409577
192577420832,2528692085
192584678222,2529027297
192591229656,2529329333
192594702800,2529492451
192597366494,2529612819
192601002092,2529783017
192607509116,2530081013
192613437690,2530359969
192617820440,2530580427
192620104410,2530694871
192622991674,2530833515
192629594950,2531135579
192636530750,2531452495
192642377018,2531719639
192646060880,2531891083
192651340778,2532144609
192658726896,2532493497
192667278322,2532875237
192670286826,2533019531
192672676492,2533134033
192675687986,2533276665
192684241914,2533664145
192689122410,2533898057
192695325304,2534190079
192698442524,2534334909
192705233232,2534644769
192712288116,2534959669
192719522336,2535299571
192723589902,2535497223
192727164562,2535665223
192730845774,2535830895
192737452640,2536129535
192742868272,2536383445
192748102934,2536633227
192750968174,2536762007
192754058732,2536907001
192759668380,2537172779
192767630338,2537532597
192774896962,2537860393
192778828740,2538042219
192784251830,2538299865
192791225820,2538622569
192798994772,2538974091
192802819516,2539154635
192805824318,2539295867
192807968424,2539398687
192814764642,2539722505
192821975668,2540053609
192827221680,2540294199
192830909944,2540460277
192836672632,2540731025
192843884144,2541057717
192850631534,2541369383
192854348446,2541542121
192857606778,2541695403
192860693810,2541849709
192866404350,2542111003
192872340320,2542388743
192877497766,2542625317
192880580782,2542769311
192884731910,2542954275
192888900452,2543152537
192896753182,2543513191
192902640770,2543786493
192906739236,2543973223
192912183916,2544229409
192918403968,2544515735
192924867156,2544818645
192929348690,2545032193
192932416900,2545178959
192934610584,2545284771
192942150822,2545605915
192949144408,2545935911
192955049794,2546210293
192958873356,2546392911
192963529234,2546612015
192970278788,2546920949
192977706502,2547259939
192981817960,2547445183
192984118170,2547548835
192987660336,2547716407
192992868706,2547960553
192998851958,2548258085
193004065464,2548506797
193007605030,2548670569
