Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-32K.html,35617,0,2,2.7236023318348286,0.8373420000680198,52.13916600041557,32768.0,358.81896826242644,0.0,2,2,3,3,3,3,14,17,49,51,52
,Aggregated,35617,0,2,2.7236023318348286,0.8373420000680198,52.13916600041557,32768.0,358.81896826242644,0.0,2,2,3,3,3,3,14,17,49,51,52
