CPU_%_global,CPU_%_on_core,CPU_%_by_process,Core,Process_memory_usage
0.2,0.0,0.0,0,679936
0.0,0.0,0.0,0,679936
0.2,0.0,0.0,0,679936
0.0,0.0,0.0,0,679936
0.0,0.0,0.0,0,679936
0.0,0.0,0.0,0,679936
0.3,10.0,0.153125,0,1507328
0.0,0.0,0.0,0,1507328
0.0,0.0,0.0,0,1507328
0.0,0.0,0.0,0,1507328
0.0,0.0,0.0,0,1507328
0.0,0.0,0.0,0,1507328
0.0,0.0,0.0,0,1507328
0.3,0.0,0.0,0,1507328
0.0,0.0,0.0,0,1507328
0.0,0.0,0.0,0,1507328
0.3,11.1,0.153125,0,1515520
0.0,0.0,0.0,0,1515520
0.2,0.0,0.0,0,1515520
0.0,0.0,0.0,0,1515520
0.0,0.0,0.0,0,1515520
0.2,0.0,0.0,0,1515520
0.0,0.0,0.0,0,1515520
0.0,0.0,0.0,0,1515520
0.0,0.0,0.0,0,1515520
0.2,10.0,0.0,0,1585152
0.2,9.1,0.153125,0,1515520
0.0,0.0,0.0,0,1515520
0.2,0.0,0.0,0,1515520
0.0,0.0,0.0,0,1515520
0.0,0.0,0.0,0,1515520
0.0,0.0,0.153125,0,1519616
0.0,0.0,0.0,0,1519616
0.0,0.0,0.0,0,1519616
0.2,0.0,0.0,0,1519616
0.3,10.0,0.3078125,0,1536000
0.0,0.0,0.0,0,1536000
0.2,0.0,0.0,0,1536000
0.0,0.0,0.0,0,1536000
0.0,0.0,0.0,0,1536000
0.2,9.1,0.0,0,1536000
0.2,10.0,0.153125,0,1536000
0.2,0.0,0.0,0,1536000
0.0,0.0,0.0,0,1536000
0.0,0.0,0.0,0,1536000
0.0,10.0,0.153125,0,1650688
0.2,0.0,0.0,0,1650688
0.0,0.0,0.0,0,1650688
0.0,0.0,0.0,0,1650688
0.0,0.0,0.0,0,1650688
0.0,0.0,0.153125,0,1650688
0.2,18.2,0.0,0,1650688
0.0,0.0,0.0,0,1650688
0.2,0.0,0.0,0,1650688
0.0,0.0,0.0,0,1650688
0.3,10.0,0.3078125,0,1720320
0.3,0.0,0.3078125,0,1720320
0.2,10.0,0.0,0,1720320
0.0,0.0,0.0,0,1720320
0.0,0.0,0.0,0,1720320
0.0,0.0,0.153125,0,1720320
0.2,18.2,0.0,0,1720320
0.0,0.0,0.0,0,1720320
0.0,0.0,0.0,0,1720320
0.0,0.0,0.0,0,1720320
0.3,10.0,0.3078125,0,1744896
0.2,0.0,0.153125,0,1744896
0.2,0.0,0.0,0,1744896
0.0,0.0,0.0,0,1744896
0.2,0.0,0.0,0,1744896
0.0,10.0,0.153125,0,1744896
0.2,10.0,0.0,0,1744896
0.0,0.0,0.0,0,1744896
0.0,0.0,0.0,0,1744896
0.2,0.0,0.0,0,1744896
0.2,20.0,0.153125,0,1835008
0.5,18.2,0.30625,0,1835008
0.0,0.0,0.0,0,1835008
0.0,0.0,0.0,0,1835008
0.2,0.0,0.0,0,1835008
0.5,27.3,0.3078125,0,1835008
0.2,10.0,0.153125,0,1835008
0.0,0.0,0.0,0,1835008
0.0,0.0,0.0,0,1835008
0.2,0.0,0.0,0,1835008
0.2,11.1,0.30625,0,1777664
0.2,10.0,0.1546875,0,1777664
0.0,0.0,0.0,0,1777664
0.0,0.0,0.0,0,1777664
0.0,0.0,0.0,0,1777664
