CPU_%_global,CPU_%_on_core,CPU_percent_core_pin,Core,Memory_%
0.0,0.0,13.888888888890973,0,0.345615714395195
0.0,0.0,15.873015873000835,0,0.345615714395195
0.0,0.0,10.294117647067582,0,0.345615714395195
0.0,0.0,8.928571428564405,0,0.345615714395195
0.0,0.0,7.812500000009676,0,0.345615714395195
0.0,0.0,10.714285714289472,0,0.345615714395195
0.30864197530839627,16.666666666663705,14.457831325301019,0,0.345615714395195
0.41666666666686897,20.000000000017764,16.666666666657587,0,0.345615714395195
0.0,0.0,17.0731707317096,0,0.345615714395195
0.0,0.0,14.583333333322539,0,0.345615714395195
0.0,0.0,10.869565217408757,0,0.345615714395195
0.0,0.0,16.66666666664693,0,0.345615714395195
0.0,0.0,12.121212121219527,0,0.345615714395195
0.49504950495072286,23.5294117647096,17.346938775508917,0,0.345615714395195
0.0,0.0,9.722222222226307,0,0.345615714395195
0.0,0.0,7.999999999995907,0,0.345615714395195
0.0,0.0,11.11111111111888,0,0.345615714395195
0.0,0.0,10.638297872330455,0,0.345615714395195
0.0,0.0,14.583333333320974,0,0.345615714395195
0.43103448275888384,19.99999999998555,17.241379310351757,0,0.345615714395195
0.0,0.0,10.71428571428082,0,0.345615714395195
0.0,0.0,6.382978723398465,0,0.345615714395195
0.2688172043010093,13.333333333326149,15.30612244898659,0,0.345615714395195
0.3048780487805132,22.222222222242948,11.688311688303923,0,0.345615714395195
0.17857142857135516,8.333333333331852,16.66666666666897,0,0.345615714395195
0.4310344827588909,21.42857142857306,16.86746987951531,0,0.345615714395195
0.0,0.0,12.987012987016744,0,0.345615714395195
0.0,0.0,11.764705882363103,0,0.345615714395195
0.4360465116279412,20.000000000002604,17.44186046511307,0,0.345615714395195
0.0,0.0,15.217391304340305,0,0.345615714395195
0.37878787878756276,16.666666666663705,17.910447761194124,0,0.345615714395195
0.36057692307701833,19.999999999986738,14.42307692308616,0,0.345615714395195
0.0,0.0,14.705882352938044,0,0.345615714395195
0.0,0.0,16.091954022976413,0,0.345615714395195
0.395569620253,21.73913043477774,14.649681528665187,0,0.345615714395195
0.3124999999999778,14.285714285729512,17.49999999999254,0,0.345615714395195
0.6818181818187697,24.999999999974836,22.64150943397299,0,0.345615714395195
0.5769230769226018,18.750000000002775,24.242424242424505,0,0.345615714395195
0.17361111111115224,9.999999999996092,14.08450704225885,0,0.345615714395195
0.15822784810131527,8.333333333340734,14.99999999998721,0,0.345615714395195
0.4032258064515274,16.66666666666568,18.750000000001112,0,0.345615714395195
0.0,0.0,9.677419354868285,0,0.345615714395195
0.6249999999993708,18.750000000001666,24.999999999992784,0,0.345615714395195
0.669642857143435,23.076923076923393,24.9999999999959,0,0.345615714395195
0.0,0.0,13.513513513505728,0,0.345615714395195
0.0,0.0,13.33333333335986,0,0.345615714395195
0.6465517241384895,21.428571428588285,22.950819672110487,0,0.345615714395195
0.0,0.0,12.903225806442926,0,0.345615714395195
0.7575757575755211,33.33333333324254,17.647058823574437,0,0.345615714395195
0.3968253968257403,12.500000000009992,24.999999999981682,0,0.345615714395195
0.4807692307692242,18.181818181813192,22.00000000000557,0,0.3504242808563456
0.4464285714282429,28.571428571407544,12.068965517250335,0,0.3552328473174961
0.31645569620271596,11.764705882354539,21.249999999996124,0,0.3712614021879979
0.46641791044769565,24.999999999992006,15.26717557252378,0,0.39049566803260005
0.4716981132072725,22.222222222227156,16.666666666661403,0,0.40492136741605167
0.5357142857147824,18.75000000000444,22.857142857146105,0,0.4241556332606538
0.26595744680836086,11.111111111106945,20.000000000000632,0,0.4241556332606538
0.4629629629629843,25.000000000022204,14.285714285702323,0,0.4241556332606538
0.5154639175258763,21.052631578940233,19.79166666667513,0,0.4241556332606538
0.37878787878781556,15.384615384627367,20.31249999998418,0,0.4241556332606538
0.45180722891580866,19.99999999998555,17.857142857153907,0,0.4241556332606538
0.5813953488369955,26.086956521734898,17.557251908398698,0,0.4241556332606538
0.14705882352938504,8.333333333340734,15.189873417712228,0,0.4241556332606538
0.49019607843129825,21.052631578941167,17.757009345797957,0,0.4241556332606538
0.5681818181824696,25.00000000000444,18.390804597696793,0,0.4241556332606538
0.2688172043009156,12.499999999992228,17.204301075278494,0,0.43056705520885463
0.5494505494503424,22.22222222222617,19.354838709675793,0,0.4514041765405069
0.5813953488377323,23.529411764710122,19.999999999995318,0,0.4690355868980589
