Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-256K.html,13851,0,1900.0,3388.684490124263,8.529262000593008,53637.73663699976,262144.0,139.41339882705844,0.0,1900,2100,2300,2300,2800,5100,43000,46000,51000,53000,54000
,Aggregated,13851,0,1900.0,3388.684490124263,8.529262000593008,53637.73663699976,262144.0,139.41339882705844,0.0,1900,2100,2300,2300,2800,5100,43000,46000,51000,53000,54000
