Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-128K.html,35606,0,2,3.1648527925361263,1.1165930000061053,60.83213600004456,131072.0,358.9899838756845,0.0,2,3,3,3,3,4,18,22,54,60,61
,Aggregated,35606,0,2,3.1648527925361263,1.1165930000061053,60.83213600004456,131072.0,358.9899838756845,0.0,2,3,3,3,3,4,18,22,54,60,61
