CPU_%_global,CPU_%_on_core,CPU_%_by_process,Core,Process_memory_usage
0.4,0.0,0.0,0,679936
0.0,0.0,0.0,0,679936
0.0,0.0,0.0,0,679936
0.0,0.0,0.0,0,679936
0.0,0.0,0.0,0,679936
0.0,0.0,0.0,0,679936
0.0,10.0,0.153125,0,1486848
0.2,0.0,0.0,0,1486848
0.0,0.0,0.0,0,1486848
0.0,0.0,0.0,0,1486848
0.0,0.0,0.0,0,1486848
0.2,0.0,0.0,0,1486848
0.0,0.0,0.0,0,1486848
0.2,0.0,0.0,0,1486848
0.0,0.0,0.0,0,1486848
0.2,10.0,0.153125,0,1650688
0.2,9.1,0.0,0,1650688
0.0,0.0,0.0,0,1650688
0.0,0.0,0.0,0,1650688
0.0,0.0,0.0,0,1650688
0.0,0.0,0.0,0,1650688
0.0,0.0,0.0,0,1650688
0.2,0.0,0.0,0,1650688
0.0,0.0,0.0,0,1650688
0.0,0.0,0.0,0,1650688
0.2,0.0,0.153125,0,1646592
0.0,0.0,0.0,0,1646592
0.2,0.0,0.0,0,1646592
0.0,0.0,0.0,0,1646592
0.0,0.0,0.0,0,1646592
0.0,0.0,0.0,0,1646592
0.2,11.1,0.153125,0,1634304
0.0,0.0,0.0,0,1634304
0.0,0.0,0.0,0,1634304
0.2,0.0,0.0,0,1634304
0.2,10.0,0.3078125,0,1695744
0.0,0.0,0.0,0,1695744
0.0,0.0,0.0,0,1695744
0.2,0.0,0.0,0,1695744
0.0,0.0,0.0,0,1695744
0.0,0.0,0.0,0,1695744
0.2,10.0,0.153125,0,1695744
0.0,0.0,0.0,0,1695744
0.2,0.0,0.0,0,1695744
0.0,0.0,0.0,0,1695744
0.5,20.0,0.30625,0,1728512
0.0,0.0,0.0,0,1728512
0.0,0.0,0.0,0,1728512
0.0,0.0,0.0,0,1728512
0.0,0.0,0.0,0,1728512
0.3,10.0,0.1546875,0,1728512
0.2,18.2,0.0,0,1728512
0.0,0.0,0.0,0,1728512
0.0,0.0,0.0,0,1728512
0.0,0.0,0.0,0,1728512
0.5,11.1,0.153125,0,1765376
0.2,10.0,0.3078125,0,1765376
0.5,10.0,0.1546875,0,1765376
0.0,0.0,0.0,0,1765376
0.0,0.0,0.0,0,1765376
0.2,11.1,0.0,0,1765376
0.0,9.1,0.1546875,0,1765376
0.0,0.0,0.0,0,1765376
0.0,0.0,0.0,0,1765376
8.2,0.0,0.0,0,1765376
2.7,27.3,0.3046875,0,1765376
0.3,10.0,0.153125,0,1765376
0.0,0.0,0.0,0,1765376
0.3,0.0,0.0,0,1765376
0.0,0.0,0.0,0,1765376
0.9,11.1,0.1546875,0,1765376
0.3,16.7,0.0,0,1765376
0.0,0.0,0.0,0,1765376
0.5,0.0,0.0,0,1765376
0.5,0.0,0.0,0,1765376
0.9,33.3,0.4578125,0,1777664
0.8,0.0,0.0,0,1777664
0.0,0.0,0.0,0,1777664
0.0,0.0,0.0,0,1777664
0.0,0.0,0.0,0,1777664
0.3,20.0,0.153125,0,1777664
0.5,27.3,0.3078125,0,1777664
0.0,9.1,0.0,0,1777664
0.2,0.0,0.0,0,1777664
0.0,18.2,0.1546875,0,1871872
0.5,0.0,0.30625,0,1892352
0.3,18.2,0.153125,0,1892352
0.0,0.0,0.0,0,1892352
0.0,0.0,0.0,0,1892352
0.2,0.0,0.0,0,1892352
0.2,20.0,0.3078125,0,1892352
0.2,10.0,0.0,0,1892352
0.2,0.0,0.153125,0,1892352
0.0,0.0,0.0,0,1892352
0.0,0.0,0.0,0,1921024
0.2,0.0,0.1546875,0,1925120
0.2,10.0,0.1546875,0,1925120
0.2,0.0,0.0,0,1925120
0.0,0.0,0.0,0,1925120
0.0,10.0,0.153125,0,1925120
0.5,27.3,0.1546875,0,1925120
0.3,10.0,0.3078125,0,1925120
0.0,0.0,0.0,0,1925120
0.0,0.0,0.0,0,1925120
0.5,18.2,0.153125,0,1921024
0.2,11.1,0.153125,0,1921024
0.0,0.0,0.3078125,0,1921024
0.2,18.2,0.0,0,1921024
0.0,0.0,0.0,0,1921024
0.3,10.0,0.3078125,0,1921024
0.3,18.2,0.153125,0,1921024
0.2,10.0,0.0,0,1921024
0.0,0.0,0.1546875,0,1921024
0.0,0.0,0.0,0,1921024
0.3,10.0,0.153125,0,1921024
0.3,20.0,0.3078125,0,1921024
0.2,11.1,0.0,0,1921024
0.0,0.0,0.3078125,0,1921024
0.0,0.0,0.0,0,1921024
0.3,10.0,0.0,0,1921024
0.2,10.0,0.153125,0,1921024
0.5,25.0,0.1546875,0,1921024
0.0,0.0,0.0,0,1921024
0.0,0.0,0.0,0,1921024
0.5,0.0,0.3078125,0,1921024
0.2,11.1,0.3078125,0,1921024
0.5,25.0,0.153125,0,1921024
0.0,0.0,0.0,0,1921024
0.0,0.0,0.0,0,1921024
0.0,10.0,0.1546875,0,1921024
0.6,27.3,0.3078125,0,1921024
0.2,11.1,0.153125,0,1921024
0.2,10.0,0.0,0,1921024
0.0,0.0,0.0,0,1921024
0.2,11.1,0.4609375,0,2039808
0.3,27.3,0.3078125,0,2039808
0.3,10.0,0.153125,0,2039808
0.3,0.0,0.0,0,2039808
0.0,0.0,0.0,0,2039808
0.2,20.0,0.1546875,0,2039808
0.8,38.5,0.3078125,0,2039808
0.0,0.0,0.30625,0,2039808
0.2,9.1,0.1546875,0,2039808
0.0,0.0,0.0,0,2039808
0.6,27.3,0.3078125,0,2048000
0.3,11.1,0.153125,0,2048000
0.2,10.0,0.1546875,0,2048000
0.2,18.2,0.0,0,2048000
0.0,0.0,0.0,0,2048000
0.6,30.0,0.3078125,0,2048000
0.3,11.1,0.153125,0,2048000
0.3,18.2,0.3078125,0,2048000
0.2,10.0,0.0,0,2048000
