# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000        5.730       16.551
       0.100        0.000        5.730       16.551
       0.201        0.000        5.730       16.551
       0.301        0.000        5.730       16.551
       0.402        0.000        5.730       16.551
       0.502        0.000        5.730       16.551
       0.602        0.000        5.730       16.551
       0.703       19.900        7.230       25.289
       0.803        0.000        7.230       25.289
       0.903        0.000        7.230       25.289
       1.004        0.000        7.230       25.289
       1.104        0.000        7.230       25.289
       1.205        0.000        7.230       25.289
       1.305        0.000        7.230       25.289
       1.406        0.000        7.230       25.289
       1.507        0.000        7.230       25.289
       1.607        0.000        7.230       25.289
       1.707       29.900        7.855       26.133
       1.808        0.000        7.855       26.133
       1.908        0.000        7.855       26.133
       2.008        0.000        7.855       26.133
       2.109        0.000        7.855       26.133
       2.210        0.000        7.855       26.133
       2.310        0.000        7.855       26.133
       2.410        0.000        7.855       26.133
       2.511        0.000        7.855       26.133
       2.612        0.000        7.855       26.133
       2.712       19.900        8.730       26.824
       2.812        0.000        8.730       26.824
       2.913        0.000        8.730       26.824
       3.013        0.000        8.730       26.824
       3.114        0.000        8.730       26.824
       3.214       19.900        8.980       27.375
       3.314       19.900        9.355       27.645
       3.415        0.000        9.355       27.645
       3.515        0.000        9.355       27.645
       3.616        0.000        9.355       27.645
       3.716       29.900       10.105       28.488
       3.816        0.000       10.105       28.488
       3.917        0.000       10.105       28.488
       4.017        0.000       10.105       28.488
       4.117        0.000       10.105       28.488
       4.218       29.900       10.730       29.051
       4.318       10.000       10.855       29.191
       4.418        0.000       10.855       29.191
       4.519        0.000       10.855       29.191
       4.619        0.000       10.855       29.191
       4.720       29.900       11.730       30.023
       4.820        0.000       11.730       30.023
       4.920        0.000       11.730       30.023
       5.021        0.000       11.730       30.023
       5.121        0.000       11.730       30.023
       5.221       19.900       12.355       30.586
       5.322        0.000       12.605       30.867
       5.422        0.000       12.605       30.867
       5.523        0.000       12.605       30.867
       5.623        0.000       12.605       30.867
       5.724       39.800       13.480       31.840
       5.824       19.900       13.980       32.391
