Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-256K.html,35601,0,4,4.558040084912988,1.4845919999970647,69.83547700019699,262144.0,358.68495099584214,0.0,4,4,4,4,5,6,31,39,60,70,70
,Aggregated,35601,0,4,4.558040084912988,1.4845919999970647,69.83547700019699,262144.0,358.68495099584214,0.0,4,4,4,4,5,6,31,39,60,70,70
