Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-32K.html,35599,0,4,5.637695114385349,1.5192219998425571,86.31275799962168,32768.0,358.54785950860685,0.0,4,5,6,6,7,9,29,46,67,78,86
,Aggregated,35599,0,4,5.637695114385349,1.5192219998425571,86.31275799962168,32768.0,358.54785950860685,0.0,4,5,6,6,7,9,29,46,67,78,86
