Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/lorem-128K.html,35615,0,3,3.812300495324405,1.3635489999614947,60.95494999999573,131072.0,358.805215947939,0.0,3,3,3,4,4,5,26,29,57,60,61
,Aggregated,35615,0,3,3.812300495324405,1.3635489999614947,60.95494999999573,131072.0,358.805215947939,0.0,3,3,3,4,4,5,26,29,57,60,61
